Id	sexo	ind	vista	RegResid1	RegResid2	RegResid3	RegResid4	RegResid5	RegResid6	RegResid7	RegResid8	RegResid9	RegResid10	RegResid11	RegResid12	RegResid13	RegResid14	RegResid15	RegResid16	RegResid17	RegResid18	RegResid19	RegResid20	RegResid21	RegResid22	RegResid23	RegResid24	RegResid25	RegResid26	RegResid27	RegResid28	RegResid29	RegResid30	RegResid31	RegResid32	RegResid33	RegResid34	RegPred1	RegPred2	RegPred3	RegPred4	RegPred5	RegPred6	RegPred7	RegPred8	RegPred9	RegPred10	RegPred11	RegPred12	RegPred13	RegPred14	RegPred15	RegPred16	RegPred17	RegPred18	RegPred19	RegPred20	RegPred21	RegPred22	RegPred23	RegPred24	RegPred25	RegPred26	RegPred27	RegPred28	RegPred29	RegPred30	RegPred31	RegPred32	RegPred33	RegPred34	RegScore1
f19	f	f19	l	0.34939210422856254	-0.12285509854015239	-0.07280084237555194	0.04838159728102045	-0.2097863538075161	0.03777039916969203	-0.29324537340384305	-0.0571482346197934	-0.17655261455996676	-0.19449971494913912	-0.2463371944861559	-0.13804468107211934	-0.1433325009608851	-0.24686388153575634	0.08243086098494737	0.05312339775426611	-0.004620171772955652	0.09274767886020033	0.38432903649427796	-0.06956715984806275	0.3171959522421043	-0.007326372468913482	0.22871215708918868	0.028066173701986084	0.1417104365984747	0.06691164253612746	0.050836515834785025	0.09632059309709946	-0.04209321531087042	0.11926360984085012	-0.1359982278586249	0.13856931278326654	-0.22984056893597013	0.15515073800942836	0.33517002252298944	-0.12458149683077191	-0.0628473583371945	0.04544587937221012	-0.21131883627368803	0.03972698373613633	-0.2920556363778728	-0.057494611944337956	-0.16832491502849192	-0.20542407731934653	-0.24175224617824972	-0.1313131994941878	-0.14647721034281386	-0.2498153143096629	0.08489214509027798	0.049755101528600056	-0.02754339677160233	0.10161379957949161	0.38605431284066394	-0.07095052959099764	0.3210206829910391	-0.007012618404241526	0.23184927365518507	0.028548028172961402	0.14400346174024303	0.06755294367830204	0.0528999008134749	0.09816231943965661	-0.04068741058979189	0.12063265243588663	-0.13501427370455374	0.13957851770861335	-0.22986851604961508	0.15557562224168808	0.007285883775637408
f2	f	f2	l	0.3495302505858482	-0.12851709696423447	-0.06513976466308884	0.046433746359491684	-0.2197695787319454	0.062340007467831415	-0.28217917058300457	-0.0409603098644141	-0.15391312283401867	-0.19405674122971903	-0.2256930461675586	-0.11834475323755102	-0.14226034375729546	-0.25523484799364426	0.07577166311893749	0.0498055261785516	-0.027716075663147797	0.09212619439273131	0.39719805460075963	-0.07115338390138085	0.32644490776026275	-0.0081820182269148	0.2326411331205191	0.023859996670716706	0.13881506271037986	0.0567079047571822	0.04394020087627649	0.08599698788658225	-0.05224208418301777	0.11084448290759887	-0.14920171181185599	0.13334726278621334	-0.24622637437805145	0.15498704201095953	0.33458138032857954	-0.12287108939785686	-0.0637033548550499	0.04634694881154547	-0.2101637220362128	0.03727648051343671	-0.2917476603412854	-0.06230819914061395	-0.16936815631631047	-0.206723985551265	-0.2434221099296684	-0.13437739587819192	-0.14726685034066544	-0.2478653980467277	0.08832248230125837	0.04606071770692891	-0.025263435842552095	0.10111186571023538	0.38402216036117254	-0.07163134640554687	0.3192255594344623	-0.0080500210281577	0.23096575494575114	0.029331332473192306	0.14396783953245687	0.06964369028081642	0.0530727011221105	0.10021800484723406	-0.04029821126182367	0.12257010268644672	-0.13425266499234595	0.14229236948171523	-0.22867171210987738	0.1589759229368088	-0.026985357046117195
f20	f	f20	l	0.3299361930051384	-0.1294133886817801	-0.06784325892976409	0.038215393894711604	-0.21193179769957138	0.030146645471380882	-0.3053732666664885	-0.05119681287418805	-0.1705251305050834	-0.19420865329096973	-0.24629469601236675	-0.12401469401993101	-0.14277514761825233	-0.23589989526046484	0.08097472417194433	0.0478195617366336	-0.01670402046376892	0.08666529089538721	0.39409639650806294	-0.06567631086690202	0.3281184882260157	-0.0022832827001416705	0.23676071577839647	0.03083899062464358	0.1482485268406324	0.07039423868134355	0.05487071930529628	0.09982763396770952	-0.0407350496038126	0.11865442397133477	-0.136747801153218	0.13512278349147966	-0.23407559518316007	0.14500807495975368	0.3345571726492743	-0.12280074956321638	-0.0637385573760166	0.04638400493872472	-0.21011621841637854	0.03717570452980053	-0.2917349949476079	-0.06250615602556302	-0.1694110592049808	-0.20677744376731422	-0.2434907824213137	-0.13450340975231864	-0.14729932397578038	-0.24778520850541827	0.08846355357324777	0.04590878762166734	-0.025169673343833982	0.10109122387678417	0.3839385888877207	-0.07165934472994273	0.3191517356824726	-0.008092683804065718	0.23092942058545346	0.029363545555228274	0.14396637458313719	0.06972967141458955	0.053079807467009	0.10030254410312082	-0.04028220559215418	0.12264977956788793	-0.13422134413285566	0.14240397557116807	-0.22862249401739357	0.1591157589688676	0.005462944138513934
f21	f	f21	l	0.33473714871163035	-0.11872995054298802	-0.07449871232517438	0.037325175894214226	-0.21283451252546123	0.02697997851947092	-0.2998005397106095	-0.057961018622978464	-0.17594244819928376	-0.1905010295774979	-0.25026698751041604	-0.12837199593945944	-0.14542775466155625	-0.22771386078325984	0.07695475415503394	0.04700055147735096	-0.019351524557604933	0.07918458016650737	0.3931721829489547	-0.06954195767839744	0.3300401030256279	-0.0038750716053413577	0.2401933083540118	0.032397262596197116	0.15036343358296753	0.07074473738808677	0.05704647244453103	0.09787437986953286	-0.03901896266028495	0.11659146633501995	-0.13472920795372234	0.13516765680054185	-0.2306367531186441	0.15342909570299978	0.33541807031411436	-0.12530224500289963	-0.062486650172742415	0.04506617794033885	-0.21180558958125525	0.04075960069310531	-0.29218541432502027	-0.05546621560652476	-0.16788530383596925	-0.2048763093056796	-0.24104858269820617	-0.13002197852524744	-0.1461444641361861	-0.2506369890494163	0.0834466361273158	0.05131187702861624	-0.028504148952931987	0.10182530937057038	0.38691064107970935	-0.07066364035911217	0.32177712966991084	-0.006575467564880535	0.23222157938925211	0.028217951764412927	0.14401847257371753	0.06667192447600807	0.05282708453344975	0.09729607466576906	-0.04085141519993811	0.11981623074605587	-0.13533520781454222	0.13843492837004556	-0.2303728369706784	0.1541427703588381	-9.650377657195036E-4
f22	f	f22	l	0.3313047550603922	-0.12704974440562825	-0.0673593589257929	0.043349973711168756	-0.2014640565313253	0.033107907009038554	-0.2966557828493076	-0.061058124766079684	-0.1779388837542433	-0.20402052866537532	-0.24349386435553005	-0.1394075193883326	-0.12583866672940963	-0.25517904604583036	0.06955743530374067	0.054169001252067785	-0.02658693277026223	0.09715122027460042	0.3839036287689331	-0.07376221421634416	0.32015003015871646	-0.00840164571007133	0.23095122263016896	0.026456197457696833	0.14467018665463305	0.06867856424297357	0.05468127328641969	0.10250016870077126	-0.038023619194422195	0.12747854854692053	-0.1316058979099865	0.14982379837023158	-0.2262514688427236	0.1661634436321918	0.3351762010541461	-0.1245994496817825	-0.06283837359025356	0.04543642152895985	-0.21133096063271883	0.039752704811952255	-0.29205886896900474	-0.05744408736633493	-0.16831396491505818	-0.20541043316745267	-0.2417347188835477	-0.13128103694619447	-0.1464689220899914	-0.2498357811034092	0.08485613943941392	0.0497938786766936	-0.027567327794165455	0.10161906799904974	0.3860756428056729	-0.07094338357268533	0.3210395250430184	-0.007001729574839381	0.23185854728172006	0.028539806421156895	0.14400383563957062	0.0675309986951749	0.05289808705954947	0.09814074246733019	-0.04069149572027833	0.1206123164884279	-0.13502226773420742	0.13955003246257797	-0.22988107799386623	0.15553993186137519	0.009133304407701645
f23	f	f23	l	0.3452541867589701	-0.12165480777675768	-0.06766616189034953	0.05191964159396211	-0.21307418798975833	0.03856217077415131	-0.30583212032134777	-0.048218118620786225	-0.17088221459219965	-0.1971476964058602	-0.2357373965201559	-0.12416402710732857	-0.12534997371188467	-0.2470713264146553	0.07409731468837578	0.04867211218387172	-0.023696620653296044	0.09500969215011607	0.3918285324477121	-0.07128816966248264	0.3216864106980155	-0.012537150764513113	0.23150973912556214	0.02334282486886577	0.14276210981504994	0.06284853527339901	0.051148124209939604	0.09394169406029121	-0.04369803658177003	0.11605123600611761	-0.1383959128327982	0.1369927221468445	-0.2339537926500617	0.15474066769476447	0.33471926137428654	-0.12327172796518185	-0.06350284986895763	0.0461358861358996	-0.21043429108560593	0.03785047597292463	-0.2918197993391021	-0.06118068493499387	-0.16912379191115026	-0.2064195005720328	-0.24303096814197392	-0.13365965154098594	-0.1470818884237831	-0.24832213814440993	0.08751897469295332	0.046926074471042335	-0.02579748420003312	0.10122943656639564	0.3844981631206915	-0.07147187476858906	0.31964604154652404	-0.007807024246813851	0.23117270661302095	0.029147854603191966	0.14397618352700328	0.0691539626829637	0.0530322251122705	0.09973648983466242	-0.04038937565818932	0.12211628257451881	-0.13443106098002072	0.14165668837709394	-0.22895204637793434	0.15817945095431424	-0.005004591178724732
f24	f	f24	l	0.33889584282716007	-0.12314972146708192	-0.07150807950712257	0.02939942927531327	-0.20739744674844568	0.03562993736028109	-0.30808159973216825	-0.058247587620626734	-0.17190894360517112	-0.19744614291988033	-0.2446964413735516	-0.13474688404387714	-0.14892554453276938	-0.242607974863401	0.06895535279702068	0.0467322417303044	-0.025341005094015035	0.09817270819995352	0.38625925639785336	-0.06378731897417056	0.3249442684314981	-2.0480830678304158E-5	0.2349530582783385	0.03019203329777059	0.14699530693318025	0.0655641699116788	0.05771573567006379	0.09693038113417049	-0.033764858823082375	0.12102328606104869	-0.126912546118495	0.1392986742109901	-0.22018235580029308	0.15706324953820575	0.33363474690159545	-0.12012047303848691	-0.06507993798972675	0.04779601661437887	-0.2083061084305905	0.03333566844530935	-0.29125238424026456	-0.07004923875172285	-0.1710458598259084	-0.20881445170546128	-0.2461075253834255	-0.1393051274466869	-0.1485367212815334	-0.24472961211115668	0.093839028516564	0.04011954112985949	-0.021596883821387348	0.10030467352577142	0.3807541250689633	-0.07272621177609877	0.3163387056201082	-0.009718335006268706	0.22954491160210608	0.030591014570637315	0.1439105531657071	0.07300595455627741	0.05335059242841009	0.10352388495684267	-0.03967231475438119	0.1256858412245876	-0.13302787296740304	0.14665668931589468	-0.22674705460883363	0.16444416549632332	0.030130053441204074
f25	f	f25	l	0.3509622799874473	-0.10934065832349857	-0.07329469607694758	0.0466818762872282	-0.21266543113173583	0.04414068320274664	-0.2933968509420633	-0.0322209630433178	-0.18161864421614018	-0.19653896193123188	-0.25310548326409527	-0.11367150104259803	-0.1550936677030629	-0.2525418394358362	0.0708078410192972	0.041301355544565044	-0.019135018653566753	0.08264430447170125	0.39852219812872136	-0.05430165629019619	0.32927281126500646	0.005519547796445014	0.23631343119959397	0.028449545964236163	0.1449376179434664	0.056012252098708644	0.05375434685916577	0.08252558670319547	-0.03879164891391313	0.10422914635600163	-0.13208362927370948	0.12416118114559815	-0.22538545622746606	0.1429501004962509	0.33405962672358314	-0.12135503898113366	-0.0644620827772015	0.047145627928995695	-0.20913986573894297	0.035104432871183616	-0.29147468023746687	-0.06657480880005065	-0.17029285201085892	-0.20787618261190524	-0.24490222372448198	-0.13709340150088373	-0.14796676196684674	-0.2461370546671856	0.09136302343673776	0.04278613410503564	-0.02324255143215858	0.10066696759005092	0.382220925430775	-0.07223480064431291	0.31763441935658066	-0.008969541517856115	0.23018263223367474	0.03002562833974045	0.14393626514736035	0.07149686116689148	0.053225865786199006	0.10204009861205013	-0.03995323743161235	0.12428739659152295	-0.13357759940077824	0.14469784085207987	-0.2276109033945627	0.16198984066577715	-0.009126901436824555
f26	f	f26	l	0.3325842053422309	-0.12210769667216999	-0.06403990497580472	0.04210197435529874	-0.21100090873356434	0.03133245084907588	-0.29460498768383053	-0.04940977372473493	-0.16509953754233483	-0.19884812532020965	-0.2396887786026833	-0.1257819764693855	-0.13403612315409325	-0.23579083482577975	0.06890002651153292	0.054401481020451566	-0.041451896339213166	0.09835801781276407	0.3955001570403086	-0.07727249643324194	0.32993785537166975	-0.009446227686364784	0.2436114827558898	0.02810649483764738	0.1467600887509028	0.06275409764151017	0.0524638956054594	0.09122044573896174	-0.043296623189620256	0.11433782250223085	-0.13916662739283	0.13682902228681054	-0.23737232376402392	0.15921532408713376	0.335723691893592	-0.12619028433504748	-0.06204221888613275	0.04459834490376087	-0.21240532205216348	0.04203189593892488	-0.29234531472569997	-0.05296701297400873	-0.16734365552535327	-0.2042014001490005	-0.24018159354576757	-0.12843105529955542	-0.1457344849915479	-0.25164938077700016	0.08166561348483985	0.05322999202189781	-0.029687899059364944	0.1020859122009013	0.38796572964865605	-0.07031016194357646	0.32270915340509093	-0.006036850674201552	0.2326803001300341	0.027811262098395715	0.14403696753638157	0.06558641398250951	0.05273736703823625	0.09622876785844311	-0.041053486533720984	0.11881031134143498	-0.1357306331846216	0.13702590320460517	-0.23099421463245878	0.1523773426015169	-0.028607648987078536
f27	f	f27	l	0.32854562261746617	-0.12373089851862745	-0.05472565757721051	0.04756242110678434	-0.21323746089572568	0.02966904718882613	-0.2945215073252265	-0.056911273650149134	-0.1815176250435144	-0.20623743101156802	-0.24994684134726985	-0.13518255436312007	-0.13986353741062071	-0.23278290289928402	0.08591081457899356	0.04795347389948364	-0.02450756176100779	0.09775571839008544	0.38990946290917816	-0.06806241590463445	0.324877074444284	-0.005350185751047567	0.23314803084041855	0.025321750785605193	0.14603969112938178	0.06814049789505773	0.05600787825913911	0.10337811787537045	-0.03948942666104825	0.1229577748595718	-0.13522666168788694	0.1372203068936699	-0.231402295069351	0.14829855320397736	0.3366536628116841	-0.12889248473081416	-0.06068986617483657	0.04317478338927685	-0.21423023820348167	0.04590334238541341	-0.2928318730462136	-0.045362230057071656	-0.1656954827177673	-0.2021477300870294	-0.23754344639841232	-0.12359006097140805	-0.14448696614098305	-0.25472997104807693	0.07624616874276074	0.059066592841633445	-0.033289912945794406	0.10287889630167858	0.3911762414417329	-0.06923456823980954	0.3255451932232556	-0.004397902124885385	0.23407613398830418	0.026573752748660067	0.14409324555653363	0.062283331811535995	0.052464367135758076	0.09298107738713803	-0.041668366098571476	0.11574941559630884	-0.13693386659202078	0.13273840351639946	-0.23288499458194875	0.14700535128105038	-0.02156743898074394
f28	f	f28	l	0.33455581854244193	-0.13078215153927222	-0.061095514431540036	0.0570653498343261	-0.21771990626821736	0.053521242335108646	-0.2872459326998279	-0.04741382191131564	-0.15672745423826895	-0.2007963464761032	-0.2317907870143762	-0.12621702599757115	-0.14120468296910454	-0.2472491622103158	0.06342074544354426	0.06525841491680398	-0.04123673930893114	0.10465165566702803	0.3974481352673128	-0.07611860637937397	0.3296267061755832	-0.01140816003757569	0.23844059952432695	0.024653526828237703	0.14678816476185155	0.061533567223397395	0.0519563103790066	0.08947085304596064	-0.044576196203625795	0.10964508613950467	-0.14147829460078487	0.12841540742008228	-0.23916097235938658	0.1457701711410771	0.3331793816632904	-0.1187973261494522	-0.06574212473414158	0.04849307113046506	-0.20741252846807232	0.031439993968404994	-0.29101413835401196	-0.07377296141644203	-0.17185289646403687	-0.20982004224488157	-0.24739930825648976	-0.14167554623396766	-0.14914757556485114	-0.24322118459410375	0.09649268864555045	0.0372616182943551	-0.019833138439825176	0.0999163846158737	0.3791820807831754	-0.07325288199094815	0.3149500235414356	-0.010520854936956656	0.22886143408131496	0.031196967648291836	0.14388299633187573	0.0746233264231443	0.05348426829206426	0.1051141339814476	-0.03937123568391791	0.1271846252115813	-0.13243870328839738	0.14875608648979566	-0.22582122408496272	0.16707458980339251	-0.002234282451397465
f29	f	f29	l	0.3359271760278692	-0.11867084206890699	-0.06578628284853191	0.046868432361932236	-0.21130153691165915	0.036540842795891926	-0.2958722109556194	-0.044760205068260964	-0.16746292254775205	-0.20229640024506826	-0.241000298996584	-0.13063854433498148	-0.1427747776644892	-0.2401609606323728	0.07605673541387394	0.04686000949953572	-0.026334636823372844	0.0980147522608142	0.3937183716337403	-0.06947364774398755	0.3280298161294801	-0.006763981528082441	0.2359635228868704	0.026368217959199237	0.14509401080464637	0.06164930207374852	0.051795983732966365	0.09116726262857686	-0.04296104165644315	0.11477440896917383	-0.1385992775318443	0.13577238443047307	-0.2344926306931523	0.1547489686423143	0.3351799324396594	-0.12461029190406563	-0.06283294745356731	0.045430709676353404	-0.21133828286780976	0.03976823847962389	-0.29206082122001953	-0.05741357417903416	-0.16830735183929635	-0.20540219308750043	-0.2417241336664661	-0.13126161309566908	-0.14646391658532884	-0.24984814156510352	0.08483439463298256	0.04981729726680427	-0.02758178039926636	0.10162224974304662	0.3860885245603191	-0.0709390678949729	0.32105090427831146	-0.006995153510195875	0.2318641478807672	0.02853484107829473	0.1440040614476954	0.06751774551411062	0.052896991683488326	0.09812771153814678	-0.040693962843342146	0.12060003504841847	-0.13502709554937686	0.1395328294362106	-0.22988866449875053	0.1555183774555322	-0.011774811540795835
f3	f	f3	l	0.3526658628332795	-0.1137988322561233	-0.07905161313430883	0.03258119866231522	-0.2103274963730197	0.031078660136544055	-0.2883077439965585	-0.04445783936314507	-0.18120750997969534	-0.18981131209130905	-0.2608667263043246	-0.12005943663041761	-0.14183666835974287	-0.22410916057924776	0.08092909562033618	0.042947009626070745	-0.0034778453420694065	0.07758176163857407	0.3976270613155916	-0.0641429189731753	0.3294253219824122	-0.0017050184411995148	0.23628677540651927	0.02923529134049564	0.14408139267170667	0.06203495054306095	0.04975912574449841	0.08940172365244914	-0.04591006673724658	0.11129350729659375	-0.14202747177598635	0.13076215245319356	-0.2377614935713909	0.1511682629853201	0.3357464132949168	-0.12625630551749276	-0.06200917769302851	0.04456356391023533	-0.21244990909402844	0.04212648458326498	-0.29235720250267583	-0.05278121004051699	-0.1673033867437331	-0.20415122410504158	-0.24011713733652196	-0.12831277829454277	-0.14570400513899287	-0.2517246469240426	0.08153320356045765	0.053372594061400075	-0.029775904825458024	0.10210528668847656	0.38804417008747977	-0.07028388263125579	0.3227784446029423	-0.005996807263149441	0.23271440367097226	0.02778102680175204	0.14403834254226267	0.06550571182918909	0.05273069700132955	0.09614941905608641	-0.04106850950388873	0.11873552637850196	-0.13576003103847384	0.13692114939004996	-0.2310404108835602	0.15224609207708548	-0.016164189661767817
f30	f	f30	l	0.3225444176765447	-0.12421162837851693	-0.06400406708342742	0.04501280156438976	-0.212045333697325	0.03169990196924686	-0.294545228495667	-0.0561498020072897	-0.1589716402945085	-0.21840707154371417	-0.2295845879088762	-0.13359674155429813	-0.14846754599498826	-0.24622052165579644	0.06448080164693244	0.057594006555643874	-0.023296181004924886	0.09918411003832175	0.3897383065292735	-0.07731757115411933	0.32446863026050954	-0.011391582467523767	0.23556697264730084	0.029082677400099333	0.14569877366795173	0.06695247709164884	0.05400158745582427	0.10053512423355493	-0.039294666585817505	0.12848200584763253	-0.13485149911726843	0.1477158695796653	-0.23143873970153295	0.16103594448105563	0.3359274246059155	-0.12678226694994532	-0.06174595318520564	0.044286479185314365	-0.21280511425000312	0.0428800302943264	-0.29245190714102537	-0.05130100060721619	-0.1669825832488608	-0.2037514938521442	-0.23960364335035522	-0.12737051793690388	-0.14546118569352073	-0.2523242588826203	0.08047835251236109	0.054508641163092154	-0.030477007669787573	0.10225963462440696	0.38866907021858693	-0.07007452702385654	0.3233304567955211	-0.005677799195478058	0.23298609143206936	0.02754015562458839	0.14404929660330906	0.0648627936233908	0.05267755978027378	0.09551728239622721	-0.04118819083367509	0.11813974779997144	-0.1359942306809289	0.13608662228348103	-0.23140843589467494	0.15120047745336562	-0.01485885860012106
f31	f	f31	l	0.3366287718784428	-0.11942703965904045	-0.06615388856993669	0.04644321623724391	-0.20870834203224975	0.04130443563347032	-0.29061688412572767	-0.05159854081368031	-0.1671024092218692	-0.20829154103154557	-0.245798249250381	-0.13053004468849327	-0.15806581326296062	-0.2513542813843248	0.06727713692313735	0.06280342483947607	-0.02755160781498363	0.09950456288992461	0.3894023604589648	-0.06812372373704785	0.3243133715007049	-0.00681747040053025	0.23624385850223004	0.030159638192290415	0.1472968646490136	0.06572544585023668	0.05564639524551977	0.09091845423007332	-0.03729341177822991	0.1138207753820921	-0.1307863153794627	0.13387635613921922	-0.2247318377222116	0.15158633232063703	0.3340811083274209	-0.12141745770548608	-0.06443084448294106	0.04711274476684737	-0.20918201988058022	0.03519386026856208	-0.2914859193556822	-0.06639914423816404	-0.1702547805027935	-0.20782874443311222	-0.2448412845802757	-0.13698157830263627	-0.14793794525311232	-0.24620821390292338	0.09123783848449332	0.042920955037743985	-0.02332575514726528	0.10068528490511008	0.38229508575247295	-0.07220995526755411	0.3176999296673406	-0.008931683082971785	0.23021487490856207	0.029997042837678616	0.14393756512578995	0.07142056254156882	0.05321955970109602	0.10196507949184427	-0.039967440670620254	0.12421669228399423	-0.1336053931552702	0.1445988029488887	-0.22765457893863528	0.1618657518506097	0.006374709700477883
f32	f	f32	l	0.34079878611055636	-0.13353942949997452	-0.06263813754645267	0.04421227419756988	-0.20868377518131428	0.032133785691554416	-0.2779779793248326	-0.055767058467446735	-0.16431942791953802	-0.19970671965206543	-0.23449103693533455	-0.1256006154207719	-0.14185735777566205	-0.24833360562416895	0.07297457939483343	0.05718903204268271	-0.02670009713373778	0.10195799511254551	0.39117273037100386	-0.07732158547788752	0.3227629356091247	-0.011830890429677847	0.23219941407077235	0.026888620887593667	0.14279730904663343	0.06833371539461346	0.048345446753668135	0.09796795788327446	-0.04802910990071357	0.12014880154504662	-0.14490536225244752	0.1406752508682189	-0.241448917386558	0.16259247094889526	0.33412568399286885	-0.12154698044482298	-0.06436602307739647	0.04704451015802286	-0.20926949234907263	0.035379427686038176	-0.29150924122574734	-0.06603462933504757	-0.17017577975315495	-0.20773030725852762	-0.24471483206186345	-0.13674953820395286	-0.14787814877793132	-0.24635587374758536	0.0909780719143386	0.04320071686731536	-0.02349840803652945	0.1007232944743279	0.38244897303735537	-0.0721583995638603	0.3178358676409612	-0.008853124473450361	0.23028178046644207	0.029937726141113886	0.14394026266197046	0.07126223814353023	0.053206474181878766	0.10180941014658743	-0.03999691327588169	0.12406997644369072	-0.13366306692633179	0.14439329313348323	-0.22774520841190637	0.16160825983313723	0.01119019123772156
f33	f	f33	l	0.33797931763799616	-0.1209242938660129	-0.06474298629184388	0.052131972932176036	-0.213126727494192	0.04566452148667883	-0.28895838692847364	-0.06117120630201871	-0.1685569698026599	-0.1997824114227217	-0.2431665415086616	-0.13187317121764666	-0.1492549780129253	-0.2437229322837399	0.06866430994238386	0.04991420046585672	-0.025535843189706336	0.0974488352971195	0.39392984945542464	-0.06876837525423263	0.32473026207861677	-0.008024105300975836	0.2343072698673338	0.02530794089243242	0.14471316962861863	0.061625046247836865	0.05368930612074796	0.093922911732317	-0.03934501258380356	0.12071276853161181	-0.13451455153038175	0.13792436185115695	-0.23081148738847485	0.1496139362101623	0.33331457901844785	-0.11919016676361091	-0.06554552233910933	0.04828611653874836	-0.2076778312127522	0.032002817289023155	-0.2910848732520432	-0.0726673929336924	-0.1716132883213595	-0.20952148370359502	-0.24701577957844215	-0.14097177193655153	-0.14896621371167465	-0.24366903478906227	0.09570482035709454	0.03811013191836915	-0.020356792181261213	0.10003166709516556	0.3796488187151703	-0.07309651427971733	0.31536232146933607	-0.010282587798924794	0.22906435768054373	0.031017060956790014	0.14389117792049322	0.07414313079046853	0.05344458009961088	0.10464199108584903	-0.039460625673745434	0.12673963816832762	-0.13261362701036836	0.14813277816175355	-0.22609610197994057	0.16629362020065933	0.028326390639615198
f34	f	f34	l	0.3377701018267291	-0.12804033711717594	-0.05519739884834028	0.046144774704676046	-0.20562503734086185	0.03769437075191454	-0.2774119586193295	-0.05699862442188526	-0.17123508909673812	-0.2190200619734164	-0.23770985630595012	-0.13482141019572647	-0.14498644352671175	-0.25333255105099006	0.07298186500815178	0.0674334245386658	-0.03671060693899235	0.1071907429093661	0.3855638805838945	-0.0703271686958862	0.32082641311052656	-0.00908081905296811	0.23012135432660885	0.02394018133828838	0.14013869521301753	0.059283799983340574	0.049197689903583086	0.09194922353290585	-0.04282793704217873	0.1207728392039731	-0.13573905435696676	0.14707081296742808	-0.22915661789644143	0.17014080257749017	0.33451409149077704	-0.12267556938685095	-0.06380120548722756	0.04644995181732385	-0.2100316786738665	0.036996358708624576	-0.2917124549996198	-0.06285844968529838	-0.1694874112634949	-0.20687258059763838	-0.24361299531333358	-0.13472767014571171	-0.14735711562956652	-0.2476424993140322	0.08871461084112434	0.04563840548378676	-0.025002809060089382	0.10105448867026662	0.3837898610461031	-0.07170917190402873	0.3190203553580624	-0.00816860854627902	0.2308647581981528	0.02942087351613616	0.14396376748837872	0.06988268760441757	0.05309245426255885	0.1004529942572305	-0.040253721127237345	0.1227915764049439	-0.13416560401440147	0.1426025951731699	-0.22853490311632044	0.15936461794393955	0.007344902567071723
f35	f	f35	l	0.34592610839138843	-0.11457810460312759	-0.062429258928411085	0.052844825583588	-0.21475959873720737	0.03991145304213451	-0.2957177836257518	-0.056015043539685665	-0.15949464808914499	-0.1985691870597698	-0.24458964946570508	-0.1283716332901842	-0.148939036549157	-0.2458379672394124	0.07885694300273159	0.051898963452915475	-0.024144205900829645	0.10101142206564577	0.390784554816438	-0.0730112989721445	0.31992796967071735	-0.012733229385926683	0.23297375238786255	0.028134830819832216	0.141816984165876	0.05966869135544569	0.05007675950884035	0.08887984183444314	-0.04275847515275021	0.11504267731802788	-0.13632437798706337	0.13720919633738504	-0.23120603750783414	0.15451456228083382	0.33428424618990105	-0.12200771187549296	-0.0641354438056215	0.04680178962025577	-0.20958064478268443	0.03603951827844843	-0.2915922005471455	-0.0647379962212548	-0.1698947624693073	-0.20738015175294097	-0.244265021858511	-0.1359241374504903	-0.1476654439223962	-0.2468811215290322	0.09005404402456155	0.04419587083522209	-0.02411255975295569	0.10085850010149827	0.3829963727394368	-0.07197500834434435	0.31831941900336463	-0.008573679947017791	0.2305197733745572	0.029726727928670277	0.14394985819484823	0.07069905497745668	0.053159927065743864	0.10125567139369486	-0.040101751666863764	0.12354808662456666	-0.13386822101116186	0.14366226449902714	-0.22806759077576633	0.16069232286173324	0.01021563477787401
f36	f	f36	l	0.34285823376796304	-0.11495027421489286	-0.06347361247488044	0.043433186577440344	-0.21424511905913196	0.030851335270619576	-0.28605138703716954	-0.05018704263995447	-0.17564795395616944	-0.20493675939672026	-0.24323708587571627	-0.12288791560408922	-0.1601698311324067	-0.25126161025496246	0.0677569381783226	0.05429895132339848	-0.035880512665633704	0.0997094599688679	0.39415365322812873	-0.061315771351370035	0.32503637820444814	-0.003396285800445584	0.23475287296908146	0.0260872598163827	0.14509149981163508	0.058012659012584185	0.05516979923982285	0.08826349828470367	-0.03624838757884526	0.11532835336220659	-0.12840470398772214	0.1368605723030851	-0.22146078163172664	0.1560903833431463	0.3350271430335302	-0.12416633437197608	-0.06305513200107986	0.04566459346148573	-0.2110384585941997	0.03913217987616409	-0.2919808822075276	-0.05866300063207195	-0.16857813809676983	-0.20573960044406336	-0.24215756758153167	-0.13205696339542877	-0.14666887747238946	-0.2493420165359351	0.0857247813403335	0.04885837397607385	-0.026989988170208618	0.10149196656163681	0.38556105409786495	-0.07111578237070293	0.320584957622189	-0.0072644242698020264	0.23163481960596735	0.028738157456201813	0.14399481526041158	0.0680604248102915	0.0529418441537769	0.09866129026490966	-0.04059294131489778	0.1211029243689583	-0.13482941053130287	0.1402372434328159	-0.22957801914416653	0.15640096781144253	-0.012316799443795108
