Id	sexo	vista	IND	RegResid1	RegResid2	RegResid3	RegResid4	RegResid5	RegResid6	RegResid7	RegResid8	RegResid9	RegResid10	RegResid11	RegResid12	RegResid13	RegResid14	RegResid15	RegResid16	RegResid17	RegResid18	RegResid19	RegResid20	RegResid21	RegResid22	RegResid23	RegResid24	RegResid25	RegResid26	RegResid27	RegResid28	RegResid29	RegResid30	RegResid31	RegResid32	RegResid33	RegResid34	RegResid35	RegResid36	RegResid37	RegResid38	RegResid39	RegResid40	RegResid41	RegResid42	RegPred1	RegPred2	RegPred3	RegPred4	RegPred5	RegPred6	RegPred7	RegPred8	RegPred9	RegPred10	RegPred11	RegPred12	RegPred13	RegPred14	RegPred15	RegPred16	RegPred17	RegPred18	RegPred19	RegPred20	RegPred21	RegPred22	RegPred23	RegPred24	RegPred25	RegPred26	RegPred27	RegPred28	RegPred29	RegPred30	RegPred31	RegPred32	RegPred33	RegPred34	RegPred35	RegPred36	RegPred37	RegPred38	RegPred39	RegPred40	RegPred41	RegPred42	RegScore1
f/19	f	d	f/19	0.24912045701991545	0.0	-0.08462876702250015	0.17958407185619452	-0.20526454436385635	0.20054602430261745	-0.08462876702250015	-0.17958407185619452	-0.20526454436385638	-0.20054602430261748	-0.278573435629642	0.2401996914669611	-0.278573435629642	-0.24019969146696113	0.027782357132395567	0.11340243609154574	-0.037580690614798205	0.10172352648354886	-0.0508274382030566	0.04799552012359222	0.027782357132395567	-0.11340243609154574	-0.037580690614798205	-0.10172352648354886	-0.0508274382030566	-0.04799552012359222	0.23569802562760464	0.05593884273661608	0.16746302916155797	0.1264433720500891	0.09532564988721294	0.16894952391334064	0.006045585515124463	0.20413851829081311	0.23569802562760464	-0.05593884273661608	0.16746302916155797	-0.1264433720500891	0.09532564988721294	-0.16894952391334064	0.006045585515124463	-0.20413851829081314	0.248671532104402	0.0	-0.08305846045094674	0.1822553398260132	-0.2005162413725918	0.19201252011304684	-0.08305846045094674	-0.18225533982601322	-0.20051624137259175	-0.19201252011304684	-0.28117615030260706	0.23645160014643993	-0.28117615030260706	-0.2364516001464399	0.032433494587439125	0.11622131096845126	-0.03884504756839843	0.10826182317991573	-0.047187880572571214	0.04992296239985513	0.032433494587439125	-0.11622131096845127	-0.03884504756839843	-0.10826182317991573	-0.047187880572571214	-0.04992296239985513	0.22891146403058693	0.06286997682806493	0.17260505438505808	0.12741838582715795	0.09097494019367006	0.17586239026032838	0.001523061018159825	0.2069615709715153	0.22891146403058693	-0.06286997682806493	0.17260505438505808	-0.12741838582715795	0.09097494019367006	-0.17586239026032838	0.0015230610181598246	-0.2069615709715153	-0.005300326367782803
f/2	f	d	f/2	0.2499493064800858	0.0	-0.08490741463831776	0.18487629729670219	-0.20046744504459157	0.19803740968909397	-0.08490741463831776	-0.1848762972967022	-0.20046744504459155	-0.19803740968909397	-0.2721499849576762	0.2401920689506611	-0.2721499849576762	-0.24019206895066106	0.03203128914668606	0.11386150611880115	-0.02077525217714191	0.10940225085153395	-0.039278486402195556	0.06046279390604485	0.03203128914668606	-0.11386150611880116	-0.02077525217714191	-0.10940225085153395	-0.039278486402195556	-0.06046279390604485	0.22342287686328446	0.07320165398681636	0.168161123395155	0.13157165286117137	0.08350232564006027	0.17987531972564716	-0.014513685065305718	0.21305253642068456	0.22342287686328446	-0.07320165398681636	0.16816112339515496	-0.13157165286117137	0.08350232564006027	-0.17987531972564716	-0.014513685065305718	-0.21305253642068453	0.2421991525889213	0.0	-0.08178043311075288	0.1835312394503683	-0.20061846652860635	0.19553531386157005	-0.08178043311075288	-0.18353123945036834	-0.20061846652860632	-0.19553531386157008	-0.28167127396348035	0.24144590046136818	-0.28167127396348035	-0.24144590046136818	0.033780063003000065	0.11733619768576896	-0.03648247106438124	0.10876499687099625	-0.04538451528164677	0.04941139803452517	0.033780063003000065	-0.11733619768576897	-0.03648247106438124	-0.10876499687099625	-0.04538451528164677	-0.04941139803452517	0.22471569486595594	0.06116222917218551	0.17237800531651623	0.1253849379671096	0.09035715907590586	0.17593104373455104	0.003606661393028605	0.20703264114557243	0.22471569486595594	-0.06116222917218551	0.17237800531651626	-0.1253849379671096	0.09035715907590586	-0.17593104373455104	0.003606661393028605	-0.20703264114557243	0.013641152220808162
f/20	f	d	f/20	0.24669076970709616	0.0	-0.08483932198367836	0.18248243287142143	-0.19793197647478689	0.19696591648761366	-0.08483932198367836	-0.18248243287142143	-0.19793197647478689	-0.19696591648761366	-0.28849499368101217	0.24501277922405135	-0.28849499368101217	-0.24501277922405137	0.027149149413225757	0.11183240815672531	-0.03870259931885533	0.1064498413172174	-0.04484365064127659	0.049346704418699525	0.027149149413225757	-0.11183240815672531	-0.03870259931885533	-0.1064498413172174	-0.04484365064127659	-0.049346704418699525	0.22702907131985056	0.06090047423250332	0.173618773186644	0.12314665954714354	0.10060397262893354	0.16569412670058303	0.003066190697407345	0.1991166256804996	0.22702907131985056	-0.06090047423250332	0.17361877318664404	-0.12314665954714354	0.10060397262893354	-0.16569412670058303	0.003066190697407345	-0.1991166256804996	0.24313250392351454	0.0	-0.08196473140796545	0.1833472479810253	-0.20060372512081853	0.19502730838401475	-0.08196473140796545	-0.18334724798102534	-0.2006037251208185	-0.19502730838401477	-0.28159987451470586	0.2407256959595851	-0.28159987451470586	-0.2407256959595851	0.03358588072045948	0.1171754251286221	-0.03682316708318374	0.10869243656531904	-0.04564457008792283	0.049485168319776375	0.03358588072045948	-0.11717542512862211	-0.03682316708318374	-0.10869243656531904	-0.04564457008792283	-0.049485168319776375	0.22532074695539028	0.06140849541012029	0.1724107469922222	0.1256781718959085	0.09044624637824537	0.175921143540714	0.0033061952065215616	0.20702239245084628	0.22532074695539028	-0.06140849541012029	0.1724107469922222	-0.1256781718959085	0.09044624637824537	-0.175921143540714	0.0033061952065215616	-0.20702239245084628	0.014975713301553301
f/21	f	d	f/21	0.2438523499715562	0.0	-0.08745517879282842	0.18157687284637156	-0.21090425107467667	0.19452777852149203	-0.08745517879282842	-0.18157687284637156	-0.21090425107467667	-0.19452777852149206	-0.27820287731241045	0.24347581682366348	-0.27820287731241045	-0.24347581682366348	0.028720712464232405	0.10748307478569104	-0.039171798591573534	0.10539179033661557	-0.055514715567878695	0.05497312757323853	0.028720712464232405	-0.10748307478569102	-0.039171798591573534	-0.10539179033661557	-0.055514715567878695	-0.05497312757323854	0.2249599076143015	0.06608431358972314	0.1813232162911209	0.11822914529005418	0.10207778038113603	0.1656838928940922	0.012241029602798818	0.20149318055858131	0.22495990761430154	-0.06608431358972315	0.18132321629112086	-0.11822914529005418	0.10207778038113603	-0.1656838928940922	0.012241029602798818	-0.20149318055858131	0.2496071360217748	0.0	-0.0832432035401205	0.1820709043052181	-0.20050146438737446	0.19150328859729107	-0.0832432035401205	-0.18207090430521813	-0.20050146438737443	-0.19150328859729107	-0.2811045785359038	0.235729657477904	-0.2811045785359038	-0.235729657477904	0.0322388436585812	0.11606015039718771	-0.03918656583489757	0.10818908775465708	-0.04744856300421905	0.04999691072489483	0.03223884365858121	-0.11606015039718773	-0.03918656583489757	-0.10818908775465708	-0.04744856300421905	-0.04999691072489482	0.2295179763739116	0.06311683741355802	0.17263787508067016	0.12771232745698424	0.09106424250242322	0.175852466173017	0.0012218696760415107	0.20695129754223057	0.2295179763739116	-0.06311683741355802	0.17263787508067016	-0.12771232745698424	0.09106424250242322	-0.175852466173017	0.0012218696760415105	-0.20695129754223057	-0.0015656581687112576
f/22	f	d	f/22	0.24429290780138205	0.0	-0.08107674153641624	0.18043321419555308	-0.2010157031375149	0.19098449071403983	-0.08107674153641625	-0.18043321419555303	-0.20101570313751493	-0.19098449071403983	-0.28061644781326706	0.24081983226631065	-0.28061644781326706	-0.24081983226631068	0.029665237969483234	0.11140868582464021	-0.04126782027965919	0.11095137182416369	-0.056007863033043226	0.05252641562746314	0.029665237969483234	-0.11140868582464024	-0.04126782027965919	-0.11095137182416369	-0.056007863033043226	-0.05252641562746314	0.22414411579205995	0.06138154331145188	0.17269224985422854	0.12269259715982189	0.10697473363655174	0.17109243435750185	0.004361784646886235	0.21238341243460424	0.22414411579205995	-0.06138154331145188	0.1726922498542285	-0.12269259715982189	0.10697473363655173	-0.17109243435750185	0.004361784646886235	-0.21238341243460424	0.24884431436802257	0.0	-0.08309257780396652	0.1822212792730556	-0.20051351243900362	0.1919184779950464	-0.08309257780396652	-0.18222127927305562	-0.2005135124390036	-0.19191847799504644	-0.2811629328164116	0.23631827568492614	-0.2811629328164116	-0.23631827568492614	0.03239754750825378	0.11619154870710087	-0.038908117311970254	0.10824839079556137	-0.047236021992022204	0.0499366187759712	0.03239754750825378	-0.11619154870710088	-0.038908117311970254	-0.10824839079556137	-0.047236021992022204	-0.0499366187759712	0.2290234714448865	0.06291556570383616	0.17261111553334546	0.12747266937517507	0.09099143206033115	0.17586055753363902	0.0014674386325457774	0.20695967373024257	0.2290234714448865	-0.06291556570383616	0.17261111553334546	-0.12747266937517507	0.09099143206033115	-0.17586055753363902	0.0014674386325457772	-0.20695967373024257	-0.004091193018241091
f/23	f	d	f/23	0.2419672334731017	0.0	-0.08097840064507983	0.18237010154316963	-0.20796397562590338	0.1972266431460765	-0.08097840064507983	-0.18237010154316963	-0.20796397562590335	-0.19722664314607652	-0.275850531462408	0.23939689256885616	-0.275850531462408	-0.2393968925688561	0.020390276979026626	0.11487163496155817	-0.04173592974094805	0.10857877138108528	-0.04902992169553788	0.053663344892285664	0.020390276979026626	-0.11487163496155817	-0.04173592974094806	-0.10857877138108528	-0.04902992169553788	-0.053663344892285664	0.22568630382398142	0.05517661257735436	0.17341511634791548	0.12576672952194942	0.10225780580521653	0.17325221483816697	0.012825639477186221	0.2074673948270659	0.22568630382398142	-0.05517661257735435	0.17341511634791545	-0.12576672952194942	0.10225780580521653	-0.17325221483816702	0.012825639477186221	-0.2074673948270659	0.24422241397506922	0.0	-0.0821799435785292	0.18313239410510018	-0.20058651101512595	0.1944340909580455	-0.0821799435785292	-0.1831323941051002	-0.20058651101512592	-0.19443409095804554	-0.2815164986475371	0.23988468561698953	-0.2815164986475371	-0.23988468561698953	0.033359126642192656	0.11698768486452865	-0.03722101085503555	0.1086077051211454	-0.04594824603160046	0.04957131270337699	0.033359126642192656	-0.11698768486452867	-0.03722101085503555	-0.1086077051211454	-0.04594824603160046	-0.04957131270337699	0.22602728942181963	0.061696069915170564	0.17244898069922407	0.12602059236996724	0.09055027702853426	0.175909582705715	0.002955329348522827	0.20701042465802985	0.22602728942181963	-0.061696069915170564	0.17244898069922407	-0.12602059236996724	0.09055027702853426	-0.175909582705715	0.0029553293485228274	-0.20701042465802985	0.012092732742471676
f/24	f	d	f/24	0.2503435908970774	0.0	-0.09126430239021402	0.17694953289135307	-0.2031481022379757	0.18880729847324249	-0.09126430239021402	-0.17694953289135307	-0.2031481022379757	-0.18880729847324249	-0.2911208876274719	0.24154498659114906	-0.2911208876274719	-0.24154498659114904	0.021582286064648168	0.11391887773919604	-0.042158545035603956	0.10645764856800849	-0.0600300866938521	0.054427529298774494	0.021582286064648164	-0.11391887773919603	-0.042158545035603956	-0.10645764856800849	-0.0600300866938521	-0.054427529298774494	0.23331776203954724	0.05966199361353795	0.17945383795502978	0.11905270456911247	0.1093334346799694	0.15742915519329573	0.01886280779738428	0.19075495789931612	0.23331776203954727	-0.05966199361353795	0.17945383795502984	-0.11905270456911247	0.10933343467996938	-0.15742915519329573	0.018862807797384272	-0.19075495789931612	0.24130336073060546	0.0	-0.08160355125712973	0.1837078268233417	-0.20063261471973975	0.19602287642660585	-0.08160355125712973	-0.18370782682334172	-0.20063261471973973	-0.19602287642660587	-0.28173980018991823	0.24213712283938177	-0.28173980018991823	-0.24213712283938177	0.03396643109535923	0.11749050051086271	-0.03615548517118927	0.10883463723969074	-0.04513492547602495	0.04934059637767377	0.03396643109535923	-0.11749050051086274	-0.03615548517118927	-0.10883463723969074	-0.04513492547602495	-0.04934059637767377	0.22413499099220144	0.06092587306195808	0.1723465812156038	0.12510350421728322	0.09027165678201367	0.17594054552954108	0.0038950363635208334	0.20704247741724613	0.2241349909922014	-0.06092587306195808	0.1723465812156038	-0.12510350421728322	0.09027165678201367	-0.17594054552954108	0.0038950363635208334	-0.20704247741724613	0.004384182973989127
f/25	f	d	f/25	0.25289922370557694	0.0	-0.09159034148030781	0.18309830266933835	-0.2018165735028077	0.18813288286992033	-0.09159034148030781	-0.18309830266933838	-0.20181657350280774	-0.1881328828699203	-0.27074953188019235	0.2322829997143576	-0.27074953188019235	-0.2322829997143576	0.017019759726159756	0.1131968145503302	-0.0469270809960427	0.10723056837925139	-0.05650063268380625	0.05334732829289895	0.017019759726159756	-0.1131968145503302	-0.0469270809960427	-0.10723056837925139	-0.05650063268380625	-0.05334732829289896	0.23494719612408002	0.06457857518473266	0.17869271961084898	0.12714864229955372	0.09777362357763589	0.17648039792987258	0.0127012496516436	0.2061744129844749	0.23494719612408005	-0.06457857518473267	0.17869271961084904	-0.12714864229955372	0.09777362357763587	-0.17648039792987263	0.0127012496516436	-0.20617441298447495	0.2403341867624158	0.0	-0.08141217947094384	0.18389888000540408	-0.20064792191238295	0.19655037948606086	-0.08141217947094384	-0.1838988800054041	-0.20064792191238293	-0.1965503794860609	-0.2818139399961526	0.24288496926015682	-0.2818139399961526	-0.24288496926015682	0.03416806622068318	0.1176574436237195	-0.03580171301674849	0.10890998245727365	-0.044864889596497114	0.049263994740710824	0.03416806622068318	-0.11765744362371951	-0.03580171301674849	-0.10890998245727367	-0.044864889596497114	-0.049263994740710824	0.22350671660854282	0.060670154965026875	0.1723125828930076	0.12479901577884783	0.09017915025084625	0.1759508256992813	0.004207034638437053	0.20705311946356714	0.2235067166085428	-0.060670154965026875	0.1723125828930076	-0.12479901577884783	0.09017915025084625	-0.1759508256992813	0.004207034638437054	-0.20705311946356714	-0.008103002266682126
f/26	f	d	f/26	0.25590158104408883	0.0	-0.08560423638142152	0.17599655268446185	-0.19942898747527868	0.18682726134486097	-0.08560423638142152	-0.17599655268446185	-0.19942898747527868	-0.18682726134486094	-0.28492524642073164	0.24180926268302277	-0.28492524642073164	-0.24180926268302275	0.0279082653034732	0.11667633578093493	-0.04369007609033774	0.11242806871280796	-0.05293134127605133	0.053242333927421864	0.0279082653034732	-0.11667633578093493	-0.04369007609033774	-0.11242806871280797	-0.05293134127605133	-0.053242333927421864	0.23727935229199865	0.05731078662748722	0.16776487754345626	0.1329520616889183	0.09180046902277439	0.16841967662678803	0.013876132960073912	0.19602090757769988	0.23727935229199865	-0.05731078662748721	0.1677648775434563	-0.1329520616889183	0.09180046902277439	-0.168419676626788	0.013876132960073912	-0.19602090757769988	0.24895481396897942	0.0	-0.08311439690631761	0.18219949649610084	-0.20051176720158045	0.19185833515228912	-0.08311439690631761	-0.18219949649610087	-0.20051176720158043	-0.19185833515228914	-0.2811544798252327	0.23623301056866738	-0.2811544798252327	-0.23623301056866738	0.03237455823943469	0.11617251482055559	-0.03894845236344545	0.10823980037036406	-0.047266809918556786	0.04994535245082717	0.03237455823943469	-0.1161725148205556	-0.03894845236344545	-0.10823980037036406	-0.047266809918556786	-0.04994535245082717	0.22909510365021218	0.06294472119974896	0.17261499182511905	0.12750738538287587	0.09100197911907953	0.17585938544824326	0.0014318663967975744	0.20695846038577562	0.22909510365021218	-0.06294472119974896	0.17261499182511905	-0.12750738538287587	0.09100197911907953	-0.17585938544824326	0.0014318663967975741	-0.20695846038577562	-0.01726736556520674
f/27	f	d	f/27	0.24912831328105503	0.0	-0.07799854191012826	0.18393278122110063	-0.20671252054339811	0.19215863988142995	-0.07799854191012824	-0.18393278122110066	-0.20671252054339814	-0.19215863988142995	-0.2795388179000861	0.2395401298277485	-0.2795388179000861	-0.23954012982774847	0.03659574344587938	0.11150464308796496	-0.039239755151118154	0.11520055233674531	-0.05583240551029237	0.05144787021123573	0.03659574344587938	-0.11150464308796496	-0.03923975515111815	-0.1152005523367453	-0.05583240551029237	-0.05144787021123573	0.23085521125743744	0.06186362374189679	0.16408995762828274	0.1295635222957603	0.0922278987693151	0.17181291805509016	0.010989073273580799	0.2024818881523945	0.23085521125743746	-0.06186362374189679	0.16408995762828274	-0.1295635222957603	0.09222789876931509	-0.17181291805509016	0.010989073273580799	-0.2024818881523945	0.25260777210460794	0.0	-0.08383570509888426	0.18147938916897555	-0.20045407215844585	0.189870099132904	-0.08383570509888426	-0.18147938916897557	-0.2004540721584458	-0.18987009913290404	-0.28087503607493913	0.2334142682616761	-0.28087503607493913	-0.23341426826167608	0.03161456602373744	0.11554328186309552	-0.04028187124606073	0.10795581324876982	-0.048284614559838436	0.05023407520043728	0.03161456602373744	-0.11554328186309554	-0.04028187124606073	-0.10795581324876982	-0.048284614559838436	-0.05023407520043728	0.2314631614979479	0.06390856002876452	0.1727431364649896	0.12865504674698058	0.09135064973624232	0.1758206379881166	2.558993629469316E-4	0.20691834896000066	0.2314631614979479	-0.06390856002876452	0.1727431364649896	-0.12865504674698058	0.09135064973624232	-0.1758206379881166	2.5589936294693116E-4	-0.20691834896000066	-0.013984975088440597
f/28	f	d	f/28	0.2562785804285793	0.0	-0.07997456653579353	0.17748355625829337	-0.2059270493069658	0.19781279610498348	-0.07997456653579353	-0.17748355625829337	-0.20592704930696581	-0.19781279610498345	-0.2661033384409987	0.23696079533855052	-0.26610333844099865	-0.23696079533855052	0.023388635484376388	0.11601739196754834	-0.03884728271873494	0.11002559823888446	-0.05495208277782448	0.05750313046081756	0.023388635484376388	-0.11601739196754836	-0.03884728271873494	-0.11002559823888446	-0.05495208277782448	-0.05750313046081756	0.23818570468403297	0.06014498517325068	0.17192532938011829	0.13212699006161543	0.08487762497697207	0.17773758580438548	-7.122649594719635E-4	0.20356793327554742	0.23818570468403302	-0.06014498517325069	0.17192532938011829	-0.13212699006161543	0.08487762497697207	-0.17773758580438548	-7.122649594719639E-4	-0.20356793327554742	0.23781695793909807	0.0	-0.08091513085844677	0.18439510110962165	-0.20068767917763178	0.19792045952249512	-0.08091513085844677	-0.18439510110962168	-0.20068767917763175	-0.19792045952249515	-0.2820065028004931	0.24482734558017527	-0.2820065028004931	-0.24482734558017527	0.034691771732715024	0.11809104381246827	-0.034882863054538936	0.10910567606814639	-0.04416352728014527	0.04906503784049958	0.034691771732715024	-0.1180910438124683	-0.034882863054538936	-0.10910567606814639	-0.04416352728014527	-0.04906503784049958	0.22187490391091974	0.06000598012607451	0.17222427928561346	0.12400817007028196	0.08993888367926806	0.1759775263128224	0.005017385593190328	0.20708075997664072	0.22187490391091974	-0.06000598012607451	0.17222427928561346	-0.12400817007028196	0.08993888367926806	-0.1759775263128224	0.0050173855931903285	-0.20708075997664072	0.004515169321412964
f/29	f	d	f/29	0.2516924768760032	0.0	-0.0841748388272619	0.18379489059617385	-0.20041441626146275	0.19240540477925477	-0.0841748388272619	-0.18379489059617385	-0.20041441626146272	-0.1924054047792548	-0.280142789743296	0.2514170275519684	-0.280142789743296	-0.2514170275519683	0.02200822457288688	0.11137725648508486	-0.04084562435002661	0.10468657339678689	-0.04660505721901153	0.05218530892809825	0.02200822457288688	-0.11137725648508486	-0.04084562435002661	-0.10468657339678689	-0.04660505721901152	-0.05218530892809826	0.23211454830958078	0.06126421082464951	0.16960204449000604	0.1216204327426381	0.0935306634302649	0.16724338469163944	0.009081007160318493	0.20190049700816964	0.23211454830958075	-0.061264210824649515	0.16960204449000604	-0.1216204327426381	0.0935306634302649	-0.16724338469163944	0.009081007160318495	-0.20190049700816964	0.24740895654024128	0.0	-0.08280915398086125	0.18250423123977835	-0.2005361825678999	0.19269971611164755	-0.08280915398086125	-0.18250423123977838	-0.20053618256789987	-0.19269971611164757	-0.2812727347247599	0.23742584486163726	-0.2812727347247599	-0.23742584486163726	0.03269617145502569	0.11643879338318389	-0.038384176669944814	0.1083599779320231	-0.04683609573916784	0.04982317086791295	0.03269617145502569	-0.1164387933831839	-0.038384176669944814	-0.1083599779320231	-0.04683609573916784	-0.04982317086791295	0.22809298983458967	0.06253684425218475	0.17256076362535822	0.1270217184851161	0.090854428820469	0.1758757825836217	0.0019295116770702459	0.20697543472361615	0.2280929898345897	-0.06253684425218475	0.17256076362535822	-0.1270217184851161	0.090854428820469	-0.1758757825836217	0.0019295116770702459	-0.20697543472361615	0.0026326128503499505
f/3	f	d	f/3	0.252376650793032	0.0	-0.0929081234272587	0.18201842511919772	-0.20252104746536898	0.19081389699122164	-0.0929081234272587	-0.18201842511919772	-0.20252104746536895	-0.19081389699122162	-0.2803719764001012	0.23377065181690665	-0.2803719764001012	-0.23377065181690665	0.0236797494280598	0.1108402638647599	-0.038650455886841864	0.09950821455373533	-0.04256762145511568	0.05538091745381038	0.0236797494280598	-0.11084026386475991	-0.038650455886841864	-0.09950821455373536	-0.04256762145511568	-0.05538091745381038	0.22966684388210548	0.06889973740150918	0.17573883206588775	0.13181857957749046	0.09960908420835458	0.17347274822830985	0.0021363896537628323	0.2034063789403884	0.22966684388210545	-0.06889973740150918	0.17573883206588778	-0.13181857957749046	0.09960908420835458	-0.17347274822830985	0.0021363896537628323	-0.20340637894038838	0.25314960132352554	0.0	-0.08394269396655439	0.18137257842105384	-0.20044551447478334	0.18957519173747012	-0.08394269396655439	-0.18137257842105386	-0.20044551447478332	-0.18957519173747012	-0.28083358725912155	0.23299617506547132	-0.28083358725912155	-0.23299617506547132	0.03150183930382285	0.11544995016062334	-0.040479652136186685	0.10791369053217603	-0.048435581604441995	0.0502769003345058	0.03150183930382285	-0.11544995016062336	-0.040479652136186685	-0.10791369053217603	-0.048435581604441995	-0.0502769003345058	0.231814406403132	0.06405152253216537	0.17276214366615414	0.1288252749394227	0.09140236670674746	0.1758148907265067	8.14726994684779E-5	0.20691239938661646	0.23181440640313203	-0.06405152253216537	0.17276214366615414	-0.1288252749394227	0.09140236670674746	-0.1758148907265067	8.147269946847746E-5	-0.20691239938661646	-0.029829290765540584
f/30	f	d	f/30	0.25574863031916967	0.0	-0.08105614701759833	0.18494826867237868	-0.1994011607624168	0.19449200242850587	-0.08105614701759833	-0.18494826867237868	-0.1994011607624168	-0.1944920024285059	-0.2796868506244601	0.2408571647700767	-0.2796868506244601	-0.2408571647700767	0.02779022509839201	0.11521782000923778	-0.040153612169363376	0.11390323809415127	-0.055824555152526226	0.06110580741641938	0.02779022509839201	-0.11521782000923778	-0.040153612169363376	-0.11390323809415127	-0.055824555152526226	-0.06110580741641938	0.23133148006986	0.061610617059848244	0.17389600185378085	0.12052288482967013	0.09056815899526885	0.16734976394222845	0.004662144549478175	0.19861120110338423	0.23133148006986	-0.061610617059848244	0.17389600185378085	-0.12052288482967013	0.09056815899526885	-0.1673497639422285	0.004662144549478175	-0.19861120110338423	0.24945969183364636	0.0	-0.08321408940935451	0.18209996996550526	-0.20050379312985608	0.19158353968005787	-0.08321408940935451	-0.1820999699655053	-0.20050379312985603	-0.1915835396800579	-0.2811158577116731	0.23584343024933113	-0.2811158577116731	-0.23584343024933113	0.032269519190866805	0.11608554809929973	-0.039132745107343964	0.1082005503143218	-0.04740748140036942	0.04998525702128534	0.032269519190866805	-0.11608554809929975	-0.039132745107343964	-0.1082005503143218	-0.04740748140036942	-0.04998525702128534	0.2294223945594377	0.06307793402940892	0.1726327027842224	0.12766600445195814	0.09105016912567948	0.17585403013504128	0.0012693351815672438	0.20695291655794018	0.2294223945594377	-0.06307793402940892	0.1726327027842224	-0.12766600445195814	0.09105016912567948	-0.17585403013504128	0.0012693351815672436	-0.20695291655794018	-0.010248181752954
f/4	f	d	f/4	0.24792612735080288	0.0	-0.08368583171045571	0.17790800980919352	-0.1960884921368146	0.18938710330613123	-0.0836858317104557	-0.17790800980919352	-0.1960884921368146	-0.1893871033061312	-0.27993644293102876	0.2397143074589347	-0.27993644293102876	-0.2397143074589347	0.02683938851619809	0.11044667577275824	-0.039515520965541076	0.09917290996594931	-0.04374941048241706	0.05939704578776915	0.02683938851619809	-0.11044667577275824	-0.03951552096554109	-0.09917290996594931	-0.04374941048241706	-0.05939704578776915	0.22819069746566173	0.06299478029147638	0.1731425382078242	0.13258044553268447	0.09385761858790516	0.18143498420429144	-0.0030176082267335544	0.21412221144321372	0.22819069746566173	-0.06299478029147637	0.1731425382078242	-0.13258044553268447	0.09385761858790516	-0.18143498420429144	-0.0030176082267335553	-0.21412221144321372	0.2378372407341536	0.0	-0.08091913587183552	0.18439110276395443	-0.20068735882993213	0.1979094199807851	-0.08091913587183552	-0.18439110276395446	-0.2006873588299321	-0.19790941998078515	-0.282004951208576	0.2448116947102763	-0.282004951208576	-0.2448116947102763	0.03468755192898817	0.1180875500403952	-0.03489026676980616	0.10910409924947728	-0.04416917856936874	0.04906664095341267	0.03468755192898817	-0.11808755004039521	-0.03489026676980616	-0.10910409924947728	-0.04416917856936874	-0.04906664095341267	0.22188805238681844	0.06001133177389243	0.1722249907997813	0.12401454237989434	0.08994081964853111	0.1759773111702548	0.005010856118322543	0.20708053726074904	0.22188805238681844	-0.06001133177389243	0.1722249907997813	-0.12401454237989434	0.08994081964853111	-0.1759773111702548	0.005010856118322544	-0.20708053726074904	0.011400724605293427
f/5	f	d	f/5	0.24146335694828922	0.0	-0.08873776102261471	0.18669460262937504	-0.20377175500497982	0.19250105198346867	-0.08873776102261471	-0.18669460262937504	-0.20377175500497982	-0.1925010519834687	-0.26520512962371934	0.2433411551121068	-0.26520512962371934	-0.2433411551121068	0.021340250357883242	0.11074327867600214	-0.04184128355529957	0.09584625517962793	-0.048375879497019034	0.04913006774656688	0.021340250357883242	-0.11074327867600214	-0.04184128355529957	-0.09584625517962793	-0.048375879497019034	-0.04913006774656687	0.22518711195122135	0.0627057443698484	0.1788123737214276	0.1273576354919277	0.0971392674682256	0.1862289993976062	0.004721126730730057	0.21342277679597849	0.22518711195122137	-0.0627057443698484	0.1788123737214276	-0.12735763549192766	0.0971392674682256	-0.1862289993976062	0.004721126730730057	-0.2134227767959785	0.24145386774350236	0.0	-0.08163327016914858	0.183678157388668	-0.2006302376028173	0.19594095830624936	-0.08163327016914858	-0.18367815738866802	-0.20063023760281729	-0.19594095830624939	-0.28172828671438205	0.24202098669190894	-0.28172828671438205	-0.24202098669190894	0.0339351183471802	0.11746457522802962	-0.03621042390454221	0.10882293657086689	-0.04517686045873877	0.049352492161032296	0.0339351183471802	-0.11746457522802964	-0.03621042390454221	-0.10882293657086689	-0.04517686045873877	-0.049352492161032296	0.22423255830608702	0.060965584577306234	0.17235186095499572	0.12515078947961455	0.09028602250182914	0.17593894907968743	0.003846584867785409	0.20704082477008942	0.22423255830608702	-0.060965584577306234	0.17235186095499572	-0.12515078947961455	0.09028602250182914	-0.17593894907968743	0.0038465848677854096	-0.20704082477008942	0.012760845752057517
