Id	SEXO	ind	vista	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
f21	f	f21	d	0.026951572564770977	-0.0026741042393849386	-0.015909114528192436	0.005591967948808645	8.489041322578926E-4	-0.015969241123695934	0.011710485797489477	0.014521095998040176	0.002308168588302508	0.00680115871917291	-0.0038166438511115786	0.004463005607721156	0.005597146737572111	-0.008102111412912153	-5.373622205005321E-4	-0.0017184079057099854	4.6747544758095344E-4	0.001917929120795312	-0.0017121708247875315
f22	f	f22	d	0.015817403524063224	5.45495158634193E-4	-0.011138577083342021	6.665121563046522E-4	0.005787452361756053	-0.01893990041799375	0.00207608023015951	0.0014160721998952787	-0.00464941267430017	-0.013004734677828799	0.0031443819872352	3.875892777404042E-4	9.307604620819387E-4	0.0024062533425066573	-0.00517981616192173	-0.003472751564718924	-0.0025024750140430216	-3.1030384935996046E-4	1.9112832724612738E-5
f23	f	f23	d	0.018544185179852575	-7.871566103534025E-4	-0.016060867533985723	-0.005860963973637368	0.006824966714600857	-0.0017403065953231704	0.005380598111804865	7.874155382869676E-4	-5.020234673876175E-4	-7.051427157136873E-4	-2.490158611551628E-5	-0.009438080598935493	0.007020245723960359	0.002176253351483911	-0.007894813813460006	0.003958338414935907	0.0021044868385364313	-6.711671591617505E-4	-0.0017809668952334548
f24	f	f24	d	0.047694556538738525	-0.0030328038710722835	-0.007320105967004453	0.01674077757753057	-0.01848806594294638	-0.011633595271058048	0.009788763112855578	-0.0011956274270112227	0.008360633269411643	-0.001125425547268946	0.0019791658221885453	0.0026879701592978167	-0.005299376122893364	-0.005745527137323304	0.004022074497198847	-2.0730591241295126E-4	0.00240071582558438	0.0010903006758664932	-1.0022702767590718E-4
f25	f	f25	d	0.025002773047999798	-0.02133489843651218	0.004227165198185802	-0.015871905657389232	0.0025927153402555123	-0.0024231823670493972	-0.00327218435189712	0.005403424875759637	0.010800361445334009	9.839502336706418E-4	-3.3760442139929933E-4	0.004305321392783503	-0.0024820726879118075	0.0020682130819007177	-0.004451492677425744	0.0024671849369509074	-0.001285898623511111	0.0014771512058819826	0.0018307853461123139
f26	f	f26	d	0.023669306996432715	0.0025932771031581354	0.005311928984911304	-0.004241205918905967	-0.02320388424018305	0.004989110592059311	0.0038280803738035456	-0.0045487635146464886	8.422042620300342E-4	-0.005838479257208876	-0.006976700405141461	-0.001960354275056424	-0.0032295461690457082	0.005828279340581951	0.004778502958617177	0.0035484880951601426	0.003606428563503925	9.576165174117542E-4	-0.001543935002429013
f28	f	f28	d	-7.852140015612023E-4	-0.01847630635512918	0.019048668133645946	-0.019640578741431866	-0.004132139851547213	0.004099650603044046	0.013698488419002477	0.005955703028920176	-0.008037019670824153	-3.9910305706976064E-4	-3.9191524116616376E-4	-0.003540732422900484	0.007387624926068242	-1.418485672266536E-4	-0.004313438094464336	0.0027938440483716654	0.009507943100720784	6.763199425394377E-4	6.754796637738302E-4
f29	f	f29	d	0.015172220359644216	-0.008730729333682723	-0.012892490228911261	0.006824117752470942	-0.009401864812197092	0.007701525782337058	0.013098461563032982	0.004172267309629236	-0.0057683887664912465	-6.9760293037516E-5	-0.005501701995821362	0.0032437146313812294	-0.002822363896641756	0.00689226903641161	-0.0014113780108961512	-9.50286217190338E-4	-0.004726675387449937	2.1394604515492495E-4	0.001252617144941689
f3	f	f3	d	0.012960762887155815	-0.019424833411465187	-0.005182520081626539	0.0011637418412627093	0.0024999167645274175	-0.00765235822942924	-0.004744744659326383	-0.006540398964665487	0.002116912149440201	0.014819868666489355	-0.0024004007777626494	-0.0012634402510042584	-0.005854227291385182	-0.0014879945904334765	0.004542023305063078	0.0032374146153366593	0.00380259722608546	-4.625615976228885E-4	-4.7676515947234655E-4
f30	f	f30	d	0.015267061326632088	3.3240352031793825E-5	0.006003594485151279	-5.302155872678442E-4	-0.007263981299847633	-0.0035828172553703727	0.022790713729588907	0.002379711023848587	0.0023356863617527337	4.604570416985416E-4	0.0057217367877505625	0.0056596015736592896	0.0041249111783841046	0.0063297485271356785	4.292184724978682E-4	-9.529209918466407E-4	-0.0025336355727300364	-0.0020120381812976443	-0.0013426522505990417
f31	f	f31	d	-2.8980992238265493E-4	-0.03670413824195132	0.007286826455166161	0.0037405457374357952	-0.013730722509076566	0.01791942987102079	-0.006678244873146714	0.0016249649791794565	0.003735679453362187	-0.0036850023631403734	-3.39480922406647E-4	-7.625252653661672E-5	-3.3903138744703116E-4	0.001996083847364569	-9.24740445574334E-4	9.627593623089414E-4	-0.003128879870061338	0.0010395236083174256	-0.0011040595536936518
f32	f	f32	d	0.015142095866138502	-0.019187213289708835	-0.0035574691949866962	0.005519836341797699	0.009126240514669093	-0.0012420449475177937	-0.0037724683986503854	-0.004397810135915139	-0.004761070916911663	0.006845221743168182	0.003625663538848171	-0.010593923940875834	-0.001262418962439616	-0.006450524119930657	-0.0020317101314349245	0.003139902114274955	-0.004344730340475398	-3.657098964264242E-5	-2.465959819423449E-4
f33	f	f33	d	0.011474437852574819	-0.020919624068694274	0.030574413053606316	0.006371924245863487	0.001969985383933506	-0.006412236105766955	0.006156003733047041	-0.018973179341553445	-0.005383549753357642	-0.010061489769488835	-0.004644537697039014	0.0029478068298865287	-0.001266058284073084	0.006117424316827293	0.006004067069985205	8.420245481448761E-4	0.001715339560734345	-6.48102350002892E-4	-6.931829559812451E-4
f34	f	f34	d	0.001241311209991634	-0.014595493901310498	0.010672348017842196	-0.004662722642792292	-0.007826714033921003	0.004537737279905629	0.0017375740428138815	0.0020644545243549174	0.008092184469195806	0.001368722203949789	-0.0011159842605317322	-0.009035141503059506	-0.008355673593549039	-0.0021623396897097616	0.005863014352794471	-9.670506057723623E-4	-0.0012427258589244369	0.0013725760163240742	-0.0011288812626940963
f35	f	f35	d	-0.00966195111756639	-0.020449716188358585	-0.004632686807640539	0.013854386019783433	-0.004410598443736905	0.006324584672744524	0.004063817213232872	0.011203088971664346	2.4339690723704908E-4	-0.002893140210117478	-0.0018588179870577578	-0.006212579708869836	0.008323403000830235	-2.1889102348914306E-4	0.0028642052614495247	-0.003964518993720668	0.0031920429258468393	-0.0013637766141174114	-0.0012801522714806785
f36	f	f36	d	0.018155931823051225	-0.030756652297865002	0.004816478044546888	3.401444953965585E-4	0.012328739828535891	0.011800572252312503	-0.002449280760383134	-0.007379552712154263	0.003777525048432977	0.00227281739682476	-6.348524919116433E-4	0.0012306205914838697	9.256920531885333E-4	-0.003771688332025193	-0.003920810900502804	-0.0010696792643613813	0.0028605993428173528	-6.526153262531918E-4	3.2470115092608505E-4
f37	f	f37	d	0.01216015283874114	-0.02310980271324453	-0.012731489872651247	0.018430866534370996	0.01259774380577398	-0.0015704205609080155	-0.011722509286656814	-0.0046051969724992875	0.004823856032188303	-0.005489981659525208	-7.117418926616891E-4	-0.0022938218611225263	0.0039338027902491	0.0026840897768064384	-0.00652126555325634	-0.0016592978664257013	-0.001413664932548337	-8.913564311082279E-4	3.4330623703972686E-4
f38	f	f38	d	0.03154336806706742	-0.020661262184240383	-0.0024546961245773004	-0.005879536905613711	-4.775640164124466E-4	0.0053508767596443475	0.004439292601547758	0.014958889672454028	0.007731391396090387	-0.005087575413712063	0.0036101650754281583	-0.001179542905211893	5.823885255804295E-4	-2.2427911845675983E-4	0.003015083664350277	-6.672112066659099E-4	-0.0013685026951584585	-0.0011654976752737691	-6.169741613067625E-4
f39	f	f39	d	0.001020164685132953	-0.024905165846856602	0.005921800876830569	-0.0010143142677569575	-0.002999929002641151	0.010495128858033997	0.0038879117138463774	-0.005280150503865381	-0.005098709029150641	-0.0028768217630474784	0.0034336153793095426	-0.003567381049741051	-0.004243796931897653	-5.202909044087273E-4	-1.573054463926861E-4	2.6594615896252476E-4	-2.3554696770733855E-4	-0.0017693500233146872	0.0020286843845261074
f4	f	f4	d	-0.013994654576617811	-0.028655217172836908	-0.004042773948892109	-0.002207720857920003	-0.0018887986408117111	-0.00766357120376252	-0.005695436772198756	-0.00442554882881713	-1.5278523553957158E-4	-0.008020525642368168	0.0010850218195063842	-4.199030569845254E-4	0.0030423153062970523	0.008068619595241657	0.0043955519779666444	-9.398330561193084E-4	0.008289803573153356	5.917630857643214E-4	-1.5396184453623975E-4
f40	f	f40	d	0.02126237803560809	-0.027979397650294387	0.0073996487376468256	-0.0011156302352964618	0.0010142370382836409	-0.012975982061246923	-0.0019039563846634923	-0.0022385684516881806	0.003801698152920789	0.005829768854005545	-0.006593471336908587	-0.013267078093897685	0.004663610112243411	4.690742364752607E-4	0.006386895436867763	0.003195059334672486	-0.0044705722980429045	3.6746548374168547E-4	0.0013614858174543097
f41	f	f41	d	0.01754568977957751	-0.014729309065719443	0.007321252909070553	0.013507554276874112	0.02236016791158792	-5.42560663276573E-4	-0.002245363405050877	-0.01107377866689034	0.0024594802520442817	-0.005615247645398628	0.002011815164841991	-0.0019940389595775386	0.003782468888482084	0.0013531043011963159	0.004399229530745966	0.0011476740962791446	-0.0024158083278889493	-0.0010730343840518102	-4.844915152726151E-4
f42	f	f42	d	0.009074295691271652	-0.00440097052667654	-0.023318975861962746	0.006823844365761115	0.011433340928533178	0.008776002043105025	0.00811133749021711	-0.011539736580601086	0.009802297534794386	-0.005666919936432868	-0.009062204183647306	-0.0028231416484798518	-0.0015697362670866431	0.0017147784953193783	-6.018026094649514E-4	-0.002916789081132425	-0.0014760695768021833	0.0014497024029623985	5.541711621968086E-4
f43	f	f43	d	0.03638115721098375	-0.019971755174375713	0.0017155854017819059	-0.0016007759952986718	0.0018267370034894582	-5.565901081330454E-4	0.013503063220751559	-0.0018701028512157687	7.296702929954923E-4	0.0013568503327151097	0.0038159634725035895	9.865351063218547E-4	8.179345425669553E-4	8.691907355616541E-4	-0.0034220039038037253	0.002583068305481446	0.004130855146039234	-7.484625082564821E-4	-1.3863180266200236E-4
f44	f	f44	d	0.01564506771393192	-0.018017611555470228	-0.0033190138508544264	0.009349770690907935	0.0012949997362249044	0.00970410003811512	-7.659281165816184E-4	-0.002787000385212594	-0.010493258847429156	-0.001957589306777109	3.738766709086445E-4	-0.001711435070201664	-0.004432171685802051	-0.006234285493526405	9.269093330836601E-4	-0.002579522115808946	6.809126985086895E-4	0.002892453568645159	4.2836900276878754E-4
f45	f	f45	d	0.0037649221805767727	-0.006566715339370724	-0.007434025770937536	0.012527336448599023	0.0070795703866100654	0.01022648364573115	0.007394989913741231	-0.017293930740884204	-0.01208026380989967	-0.006968002548911757	-4.207204619234518E-4	0.004207643071428988	0.001605910662038866	0.0032450941676881325	-5.988687520460635E-4	-0.00252211373582461	-0.0013219234482873662	8.737170602708293E-4	5.479869012021115E-4
f5	f	f5	d	9.559054657042585E-4	-0.024668171215804974	-0.01650346772177516	-0.012103348593733498	0.01922690464183074	0.0023554083771843834	-0.005898902566748991	0.016358442586715344	7.468510979464299E-4	-0.001011921128722643	-0.0033582401157119268	-3.275945494684082E-4	-0.0010903390415479	-0.0012584005172314818	0.001987918883701054	7.717863617392727E-4	6.047468594745197E-4	-0.0028344712895507743	0.0026845750543141936
f6	f	f6	d	-0.02046404853675466	-0.0076700332272175605	-0.004888539008429548	0.019933877348397865	-0.007616949880914553	-0.007398856704438203	0.0017218120914646899	-0.00351754563493105	0.007634143483263468	0.00415712346967558	0.004205478690738873	0.0017874460796654626	1.7309648895547607E-4	-0.0025638163915289	0.0016664589920657048	-0.0033403985630132147	0.003990237294762478	-3.330493683849831E-4	9.054560572999072E-4
f7	f	f7	d	0.008662487200669583	-0.013524607726024752	-0.01615217290516354	-0.010748393643813404	0.011149930285055171	-0.0016878424445939517	-0.009046968679514388	6.358056307991479E-4	-0.0010798641907127763	-0.0036165269100033584	0.004847323248813666	0.00838705088348276	0.006058126570486661	-0.004480140260747244	0.0014776579026773008	-0.0011143617164715138	-0.0014456153047901718	0.002461839650882082	1.8584579420421327E-4
f8	f	f8	d	-0.054027656342464134	-0.009547762512621006	-0.013903242766735881	0.013772989062341149	0.003751741319036904	0.018721404460773004	0.01577957711275132	-0.004239497027568462	0.0035500870092432684	-0.001304147449676165	0.00617525448672	9.678732549285292E-5	-0.0034922969207714736	0.004052315855393696	0.004119415068756386	0.002472231187929386	-0.0014442619511050203	0.0016202193309951141	0.0011796958542996709
f9	f	f9	d	-0.0325992662525669	-0.02410850974885252	-0.009338224056237793	-0.004746544790513185	-0.0041790753128683016	-0.004041846959286849	0.002518294160906407	-0.010370733975485694	0.0034040966639877174	-0.003589188782092653	0.0024398851584913773	0.00855358476274971	0.0023208166206585288	-0.004087608605526197	-0.0024228294910827184	-0.0022460504396172778	-0.005078649462866982	2.4178807621874068E-4	-4.928667372947585E-4
m1	m	m1	d	-0.06456609546582959	0.010053214468923936	-0.007467366663509709	-0.002742120144412161	-0.004307467671528084	-0.00433911430288593	0.005437570972391176	-0.009438453996305704	0.001309033091297596	0.011047930309262464	0.00828295425600456	0.0026066844907247626	-9.305546693526203E-5	0.0043128504168470135	-6.277738183805292E-4	-9.355176031460122E-4	-9.634988821802241E-4	7.072036333431906E-4	-0.0018662542011783122
m10	m	m10	d	-0.015783907513246473	0.009044444475178978	0.009922093463688553	-0.0030665350962662285	-0.0029101070818179607	0.004849182155016274	3.766849584756394E-5	0.005141046289454371	0.013645407690226534	0.004039315660949443	-5.759010513932293E-4	-0.0015662966091523568	0.010351912436473765	-0.005773713123755849	0.008363368041816867	-0.0014702477167585245	-0.0011646045839892511	-8.231455702882984E-4	-2.5392012195329765E-4
m11	m	m11	d	-0.02521317406517804	0.008862865674783822	0.043532609433274784	0.014639427661733205	0.010674075385840791	-0.006845581861349273	-0.00366997332537643	0.01210984277966874	-0.0019468004289202548	0.0028640801481796736	-0.0010740769140773346	-0.0037002648570644454	7.15540017132281E-4	0.0024675334439265765	0.0013263470826939039	2.877253354053316E-4	-0.0018937406639447903	-3.039907190209444E-4	3.771355312809186E-4
m12	m	m12	d	-2.199540079961471E-5	-0.002339024489679692	0.011922344270899686	0.007022897043036738	0.003995562257158143	-0.006634279260521538	-0.0072921860102051	0.004153149076731107	0.0038116207042893403	0.0043312559747556425	-2.8486690791854015E-4	-0.0011034549933173245	-0.006067555613712394	-5.909834160535413E-4	-0.004334727927267721	-0.004498841910612463	0.0029165986010198175	0.0017483338762895352	0.001419339872507637
m13	m	m13	d	-0.02925582725257205	0.02497040888563277	-0.015559404350835162	-9.735091409985167E-4	0.017041453316703876	-0.01796489405618412	5.377292322206327E-4	6.285293454384748E-4	-0.0046026224624812675	-0.0017320196692693632	8.203214794861209E-4	-0.010666983373153848	8.203441334055751E-4	0.002427941432515405	0.0025022456896695595	-0.0027310295598279846	0.001875238692684628	-7.408604056946444E-4	7.528607071336766E-4
m14	m	m14	d	-0.035902149897520066	-0.009765968497680591	0.006398995750221567	0.003602819045045681	0.0014546099143340654	0.015236801784377347	-0.0044585295305989425	0.013177282012977813	0.0066591767299763295	0.005478155728973547	0.007857791580696173	-0.002631984083185226	0.004335347740891169	-0.001471693880219571	0.0023072940010414214	0.0038766639459437476	0.0033526996631502775	6.596312273681517E-4	8.232975887792707E-4
m15	m	m15	d	-0.01307236854827711	-6.209938762013678E-4	-0.012762321688094946	-0.027891550264696384	-0.01758248476088977	-0.0017506074868194807	-0.005860555506779443	-0.012122461038105646	-0.00373430009013703	-0.006082562368114056	-5.475015609820332E-5	-0.011303224986031393	0.0026613917442293695	0.00204841200048406	-0.004699101930503788	-8.40159451947875E-4	0.0027215601864841186	2.631916709168133E-5	-3.7103010636222117E-4
m16	m	m16	d	0.0379957971596936	0.01868599356120821	0.0061793704694918	0.0025729038151946094	-0.006233581179262148	3.519201527365746E-4	3.275322787812708E-4	-0.015403401084747444	0.002516304400966059	0.009868957228172265	-4.429171947891459E-4	0.00220793302446249	-0.0010447543207988093	-0.001117830163127739	-0.0029053741917803694	0.004274643019108744	-7.117874969614375E-4	-2.690781752286743E-4	0.0027495889963703724
m17	m	m17	d	0.011136704001942187	0.015656944421747417	0.003372310421537328	0.009058955417654963	-0.003434883029174712	-0.02073150906967493	-0.002646719543230904	-0.006290294464556079	0.008034644249610525	-0.004969368833282511	0.009677465897103686	-0.005431272607557043	-0.003560601347356442	-0.0012907320364785532	-0.0030821423496536927	-0.004044987658422769	8.062973384771354E-4	-6.841018175432756E-4	-0.001421747197832959
m18	m	m18	d	0.014763789862285314	0.02202956043348998	0.009481851884754458	0.002327018737629067	0.01708683163328534	-0.014030088050976006	-0.005177386826123667	0.004582381303486787	0.004191088804807556	-0.0038400806146612673	0.007567459452167248	0.002581048700424674	-0.0038705140842470493	-9.520144169935739E-4	-0.0012156517455398272	0.001162303141275349	-3.8741867964825526E-4	0.00391434119331309	-2.68235182290863E-4
m19	m	m19	d	0.0024121539934394186	0.02335534985909035	0.002908096175359369	0.007962541710301248	-0.01270470800019271	-0.005348998472251001	0.0035161106664434233	0.003367559680897462	-0.002227828228807299	-0.01583177770052834	6.727673576548711E-4	0.00401918922842792	7.828817436664006E-4	-0.0019190706019246453	6.261014348942899E-4	0.004674716112307235	-7.863266655756629E-4	4.452604515707043E-4	0.002200367247223902
m2	m	m2	d	-0.018826696045850765	0.014704329067802535	-0.0036931466716003873	0.009382698270560664	-9.346388526906163E-5	0.0038249077819331066	-0.007903663623222344	0.01237292520135363	-4.4197178952337104E-5	-0.007669532213935785	-0.012433519568659426	0.005688397735278749	-0.0021469059812441607	-0.0041397533673515246	-3.3001773944361457E-4	0.003524349211119069	0.001566732276121146	0.0030703461789971334	-0.0013124480311476347
m20	m	m20	d	-0.02303272016363819	0.017521687353004353	-0.014855237157164799	-0.001830790113321967	-0.01168721947586729	0.0022612436465050015	-0.0053159582943598585	-8.0158708752959E-4	2.710440267735901E-4	0.003249571368703774	-0.009391291175278135	-0.009880957147873938	-0.0016410379243383742	0.0026134400220565695	0.002529294623971383	0.005787647870410215	-0.0016951785362133572	-9.903866707660076E-4	-0.0011493047868939349
m21	m	m21	d	3.3163199712347676E-4	0.008347893944414767	-0.007206111440448488	-0.01836533396628994	-0.020302241537585947	-0.012004638895150693	-0.012659138626889345	-0.0023865142070763784	0.005957321777109465	-0.006568124762586823	-0.0011718524652761112	-0.00491119638445816	-0.003214783121485524	-0.003634894834542059	0.0014108010774463312	-0.0032716784291555506	-0.0033279531472058628	-0.001481638717253154	-0.001177206102400115
m22	m	m22	d	0.008847332679528464	0.0018244302704947893	0.011572646555540416	0.003579571873192004	-0.0017183886154099113	-4.714618746119964E-4	-0.012124811866837212	-7.00570041616756E-4	-9.169905520530112E-4	-0.005894285912435922	0.009247866977344855	-3.2275771437249135E-4	3.1462195763343556E-4	0.002757436197517812	-0.005921868964852933	0.0050238245245386014	-0.001315612365710002	-5.984566647176723E-4	-1.1728884789435848E-4
m23	m	m23	d	0.017843828730389023	0.00741443923772732	0.016204128134945064	-0.013356120799340001	0.001639562891918289	-0.006093650297495414	0.0038993299180127283	0.0057674940687018166	0.012932130370861288	-7.230222065730532E-4	0.00288977311434455	0.006105838520082157	-0.00235708982804905	0.0024001828407677487	2.729674129007462E-4	-9.184790915908716E-4	0.0014607835219270812	3.1874276953066305E-4	3.295276112927029E-4
m24	m	m24	d	-0.027808615863711805	0.022865439090560973	0.002431428327677971	0.017708134746257983	-0.023153195729806335	0.002424073129945827	-0.007262441820844395	0.0076092369013887155	-0.009860959899178788	-2.122509264440108E-4	0.008262434892265486	0.0015179554917136614	0.0030325100780103456	0.0017491238014518242	-0.002266093416251674	0.0014915638270514202	7.662620092343745E-4	3.842504372959407E-4	0.001776457279755679
m25	m	m25	d	0.008333677139270662	0.0263543693988446	-0.0068144135325524146	0.0016926923315136737	-0.002857701070864381	0.0017837800893261298	-0.0013835926493427067	2.6159082527102434E-4	0.0018875859358360972	0.002662872353110158	-0.0033576105873750575	0.004629123426751214	0.007293629813689333	0.006739148381383683	0.0018253645272459278	0.0035878147594268356	6.494901541575925E-4	5.472073461915768E-4	0.0010086429252097085
m26	m	m26	d	0.01595616008534613	0.008915928045660902	-0.003721684219666666	-0.004023161597389975	-0.005566414106078908	0.002656842157936466	-0.007607485904308914	0.012197331389218313	-0.013766896674144324	0.004736995910378426	0.005775825064846148	0.0013763252312899226	-0.00566901828149799	1.952678305443161E-4	1.6615898077124158E-4	-0.0023198747764329878	0.0018068878695719293	-0.0030844345576699	3.689259344746705E-4
m27	m	m27	d	-0.0021168781992613075	0.019071698208013924	-0.020411969688539366	0.017225584419460878	0.011407667995781374	0.004672455306553871	-0.018485955574563055	0.0028759836260934418	0.00743287802319019	0.004461605354792314	-0.00865735922521218	2.334005464308445E-4	-2.6358004610934596E-4	0.004372666313561724	-0.0043859628211357195	-0.0011452642495488553	0.0018812057017706149	-0.0031719372699400804	5.050514144782774E-4
m28	m	m28	d	-0.009589241638179058	0.03031195623935491	-0.002371160170443281	0.0011246157139658817	0.008374745979121512	0.010322767817272331	-0.0035371946495526742	-0.0063976476092327894	0.01074444437717861	0.00252793497112978	2.1780481732652698E-4	-0.0012676387259064326	0.0012044022104068586	0.0026193877613277156	0.0027428474502560352	0.0038070954017809687	0.0023863728088596384	0.001187349254745419	5.938744464987617E-4
m29	m	m29	d	0.02552053820270292	0.013624028610447711	7.52480623240248E-4	0.016496220323681757	-0.003940792213145515	-0.0032893769565910604	-0.021807042949242104	0.009565405227644623	-0.005154115671311204	0.009584173064933157	-0.0039523757605386765	0.0024944406562919467	-0.004708986444899624	0.009801454960889517	-0.00712578555349351	0.002989600498989469	-6.99525819453522E-4	0.0011072825088657909	-0.002317992034881242
m3	m	m3	d	-0.03290831390490812	0.024958848129078986	0.006056955460048142	0.0027049947715610968	0.0030014626920852275	0.0032030089518277132	0.010242210024694172	0.006954797862596253	0.00797583440233774	-0.008693463190378382	0.005352778774386735	-0.0077394709106733805	4.19192321280468E-4	0.005794854749352934	-0.0043471295655558954	-0.0033735878888963636	-0.0011166459603640013	-9.431414776733496E-4	-4.982543822245208E-4
m30	m	m30	d	0.002884258109736836	0.025510976122307183	0.002783054210497051	-0.0017844952052534367	-0.014153816891408311	-0.004028683032781954	-0.0071831520684899446	-0.00460880816058927	-0.003969845665284034	2.5106438442717136E-4	0.006909957360473551	4.5892603467886483E-4	0.0011652494158113855	-9.378097979971174E-4	0.0039375199060252865	-0.003461044465793807	-0.0027159949208007757	-1.5080804526427561E-4	0.001387069861761772
m31	m	m31	d	-0.03444584828272374	0.0031556882087244286	0.012893413474150418	0.005178568154566723	0.012573942953691537	-5.332213522370932E-4	0.017391637668258332	0.0030148848890501	0.00292214604946406	-0.01165938106184496	-0.0036232441137648585	-5.239697545119091E-4	-0.004318817602466791	-0.011699258819829543	-0.011941545632184148	0.004825014893066676	-8.685963023504337E-4	-0.00111519762840524	3.120847187733889E-4
